Temperatura do ar ambiente,Rotação do motor - RPM,Carga calculada do motor,Ajuste de combustível de longo prazo - Banco 1,Temperatura do ar admitido - ACT,Temperatura do líquido de arrefecimento do motor - CTS,Ajuste de combustível de curto prazo - Banco 1,"Sonda lambda - Banco 1, sensor 2",Pressão barométrica,Tensão do módulo,Posição relativa da borboleta - TPS,Posição absoluta da borboleta - TPS,Posição absoluta da borboleta - Sensor B,"Sonda lambda - Banco 1, sensor 1","Ajuste de combustível de curto prazo - Banco 1, sensor 1",Pressão no coletor de admissão - MAP,Estado do sistema de combustível,Carga absoluta do motor,Nº de falhas na memória,Altitude
29 °C,744 rpm,31 %,0 %,70 °C,90 °C,-2 %,0.67 V,990 mbar,13.77 V,2 %,13 %,13 %,0.09 V,-1 %,440 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,753 rpm,31 %,0 %,70 °C,90 °C,0 %,0.67 V,990 mbar,13.87 V,2 %,13 %,13 %,0.70 V,0 %,440 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,747 rpm,31 %,0 %,70 °C,90 °C,-2 %,0.69 V,990 mbar,13.87 V,2 %,13 %,13 %,0.70 V,-3 %,440 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,744 rpm,31 %,0 %,70 °C,90 °C,-4 %,0.67 V,990 mbar,13.87 V,2 %,13 %,13 %,0.09 V,-2 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,749 rpm,31 %,0 %,70 °C,90 °C,-1 %,0.67 V,990 mbar,13.77 V,2 %,13 %,13 %,0.27 V,0 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,758 rpm,31 %,0 %,70 °C,90 °C,0 %,0.68 V,990 mbar,13.87 V,2 %,13 %,13 %,0.73 V,-2 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,749 rpm,31 %,0 %,70 °C,90 °C,-3 %,0.68 V,990 mbar,13.77 V,2 %,13 %,13 %,0.13 V,-2 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,754 rpm,31 %,0 %,70 °C,90 °C,-1 %,0.67 V,990 mbar,13.87 V,2 %,13 %,13 %,0.27 V,0 %,440 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,755 rpm,31 %,0 %,70 °C,89 °C,0 %,0.67 V,990 mbar,13.96 V,2 %,13 %,13 %,0.71 V,-2 %,440 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,745 rpm,31 %,0 %,70 °C,90 °C,-2 %,0.68 V,990 mbar,13.77 V,2 %,13 %,13 %,0.39 V,-2 %,440 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,747 rpm,31 %,0 %,70 °C,90 °C,-1 %,0.67 V,990 mbar,13.68 V,2 %,13 %,13 %,0.18 V,0 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,752 rpm,31 %,0 %,70 °C,90 °C,0 %,0.67 V,990 mbar,13.77 V,2 %,13 %,13 %,0.73 V,-2 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,749 rpm,31 %,0 %,70 °C,90 °C,-2 %,0.68 V,990 mbar,13.77 V,2 %,13 %,13 %,0.61 V,-3 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,741 rpm,31 %,0 %,70 °C,90 °C,-1 %,0.67 V,990 mbar,13.77 V,2 %,13 %,13 %,0.09 V,-1 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,753 rpm,31 %,0 %,70 °C,90 °C,0 %,0.67 V,990 mbar,13.77 V,2 %,13 %,13 %,0.69 V,1 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,754 rpm,31 %,0 %,70 °C,90 °C,-2 %,0.68 V,990 mbar,13.87 V,2 %,13 %,13 %,0.69 V,-2 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,751 rpm,31 %,0 %,73 °C,90 °C,-3 %,0.68 V,990 mbar,13.77 V,2 %,13 %,13 %,0.09 V,-1 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,750 rpm,31 %,0 %,70 °C,89 °C,0 %,0.67 V,990 mbar,13.77 V,2 %,13 %,13 %,0.48 V,1 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,753 rpm,31 %,0 %,73 °C,90 °C,1 %,0.68 V,990 mbar,13.77 V,2 %,13 %,13 %,0.75 V,-2 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,746 rpm,31 %,0 %,73 °C,89 °C,-2 %,0.69 V,990 mbar,13.77 V,2 %,13 %,13 %,0.68 V,-3 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,746 rpm,31 %,0 %,73 °C,89 °C,-2 %,0.68 V,990 mbar,13.68 V,2 %,13 %,13 %,0.09 V,-2 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,756 rpm,31 %,0 %,73 °C,89 °C,-1 %,0.67 V,990 mbar,13.77 V,2 %,13 %,13 %,0.70 V,-1 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,755 rpm,31 %,0 %,73 °C,89 °C,-3 %,0.69 V,990 mbar,13.87 V,2 %,13 %,13 %,0.68 V,-4 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,751 rpm,31 %,0 %,73 °C,90 °C,-2 %,0.68 V,990 mbar,13.87 V,2 %,13 %,13 %,0.09 V,-2 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,751 rpm,31 %,0 %,70 °C,89 °C,-1 %,0.67 V,990 mbar,13.77 V,2 %,13 %,13 %,0.21 V,0 %,440 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,758 rpm,31 %,0 %,73 °C,89 °C,0 %,0.67 V,990 mbar,13.77 V,2 %,13 %,13 %,0.72 V,-2 %,440 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,744 rpm,31 %,0 %,73 °C,89 °C,-2 %,0.68 V,990 mbar,13.77 V,2 %,13 %,13 %,0.58 V,-3 %,440 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,749 rpm,31 %,0 %,73 °C,89 °C,-2 %,0.68 V,990 mbar,13.68 V,2 %,13 %,13 %,0.10 V,-1 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,751 rpm,31 %,0 %,73 °C,89 °C,0 %,0.67 V,990 mbar,13.77 V,2 %,13 %,13 %,0.74 V,0 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,750 rpm,31 %,0 %,73 °C,89 °C,-2 %,0.69 V,990 mbar,13.87 V,2 %,13 %,13 %,0.70 V,-3 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,749 rpm,31 %,0 %,73 °C,89 °C,-2 %,0.68 V,990 mbar,13.87 V,2 %,13 %,13 %,0.08 V,-2 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,751 rpm,31 %,0 %,73 °C,89 °C,-1 %,0.67 V,990 mbar,13.87 V,2 %,13 %,13 %,0.67 V,0 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,748 rpm,31 %,0 %,73 °C,89 °C,-2 %,0.68 V,990 mbar,13.77 V,2 %,13 %,13 %,0.72 V,-2 %,440 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,751 rpm,31 %,0 %,73 °C,89 °C,-3 %,0.68 V,990 mbar,13.77 V,2 %,13 %,13 %,0.09 V,-2 %,440 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,754 rpm,31 %,0 %,73 °C,89 °C,-1 %,0.67 V,990 mbar,13.77 V,2 %,13 %,13 %,0.12 V,0 %,440 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,754 rpm,31 %,0 %,73 °C,89 °C,0 %,0.67 V,990 mbar,13.77 V,2 %,13 %,13 %,0.72 V,0 %,440 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,748 rpm,32 %,0 %,73 °C,88 °C,-2 %,0.68 V,990 mbar,13.77 V,2 %,13 %,13 %,0.60 V,-3 %,450 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,749 rpm,31 %,0 %,73 °C,89 °C,-1 %,0.67 V,990 mbar,13.77 V,2 %,13 %,13 %,0.16 V,0 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,751 rpm,31 %,0 %,73 °C,88 °C,1 %,0.67 V,990 mbar,13.87 V,2 %,13 %,13 %,0.73 V,-2 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,747 rpm,31 %,0 %,73 °C,89 °C,-2 %,0.69 V,990 mbar,13.96 V,2 %,13 %,13 %,0.65 V,-3 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,752 rpm,30 %,0 %,73 °C,89 °C,-2 %,0.68 V,990 mbar,13.77 V,2 %,13 %,13 %,0.09 V,-1 %,430 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,750 rpm,31 %,0 %,73 °C,89 °C,0 %,0.68 V,990 mbar,13.96 V,2 %,13 %,13 %,0.57 V,1 %,440 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,756 rpm,31 %,0 %,73 °C,88 °C,1 %,0.67 V,990 mbar,13.77 V,2 %,13 %,13 %,0.72 V,-2 %,440 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,755 rpm,31 %,0 %,73 °C,89 °C,-2 %,0.68 V,990 mbar,13.87 V,2 %,13 %,13 %,0.66 V,-3 %,500 mbar,Malha fechada null,29 %,0 null,0 m
29 °C,848 rpm,39 %,0 %,73 °C,88 °C,-4 %,0.67 V,990 mbar,13.96 V,3 %,13 %,13 %,0.05 V,-2 %,570 mbar,Malha fechada null,32 %,0 null,0 m
29 °C,755 rpm,41 %,0 %,73 °C,88 °C,-1 %,0.66 V,990 mbar,13.77 V,2 %,13 %,13 %,0.06 V,1 %,570 mbar,Malha fechada null,32 %,0 null,0 m
29 °C,756 rpm,41 %,0 %,73 °C,89 °C,2 %,0.65 V,990 mbar,13.96 V,2 %,13 %,13 %,0.08 V,2 %,550 mbar,Malha fechada null,31 %,0 null,0 m
29 °C,752 rpm,40 %,0 %,73 °C,88 °C,3 %,0.66 V,990 mbar,13.77 V,3 %,14 %,14 %,0.73 V,3 %,590 mbar,Malha fechada null,34 %,0 null,0 m
29 °C,800 rpm,43 %,0 %,73 °C,89 °C,3 %,0.66 V,990 mbar,13.87 V,3 %,14 %,14 %,0.67 V,1 %,590 mbar,Malha fechada null,34 %,0 null,0 m
29 °C,811 rpm,43 %,0 %,73 °C,89 °C,2 %,0.65 V,990 mbar,13.77 V,3 %,14 %,14 %,0.15 V,3 %,600 mbar,Malha fechada null,35 %,0 null,0 m
29 °C,817 rpm,44 %,0 %,73 °C,88 °C,4 %,0.65 V,990 mbar,13.87 V,3 %,14 %,14 %,0.73 V,2 %,600 mbar,Malha fechada null,35 %,0 null,0 m
29 °C,838 rpm,43 %,0 %,73 °C,88 °C,1 %,0.66 V,990 mbar,13.96 V,3 %,14 %,14 %,0.67 V,0 %,610 mbar,Malha fechada null,41 %,0 null,0 m
29 °C,1104 rpm,53 %,0 %,73 °C,88 °C,-2 %,0.67 V,990 mbar,13.87 V,7 %,18 %,18 %,0.05 V,1 %,630 mbar,Malha fechada null,42 %,0 null,0 m
29 °C,1350 rpm,49 %,0 %,73 °C,88 °C,3 %,0.61 V,990 mbar,13.77 V,12 %,29 %,29 %,0.10 V,5 %,940 mbar,Malha fechada null,71 %,0 null,0 m
29 °C,1743 rpm,78 %,0 %,73 °C,88 °C,8 %,0.66 V,990 mbar,13.87 V,17 %,28 %,28 %,0.69 V,3 %,890 mbar,Malha fechada null,66 %,0 null,0 m
29 °C,2033 rpm,74 %,0 %,73 °C,88 °C,6 %,0.63 V,990 mbar,13.77 V,18 %,33 %,33 %,0.64 V,2 %,930 mbar,Malha fechada null,71 %,0 null,0 m
29 °C,2399 rpm,78 %,0 %,73 °C,88 °C,9 %,0.67 V,990 mbar,13.87 V,21 %,32 %,32 %,0.81 V,5 %,940 mbar,Malha fechada null,71 %,0 null,0 m
29 °C,1908 rpm,81 %,0 %,73 °C,87 °C,2 %,0.62 V,990 mbar,13.87 V,21 %,32 %,32 %,0.36 V,5 %,940 mbar,Malha fechada null,71 %,0 null,0 m
29 °C,1997 rpm,80 %,0 %,73 °C,87 °C,2 %,0.62 V,990 mbar,13.87 V,21 %,32 %,33 %,0.56 V,5 %,920 mbar,Malha fechada null,69 %,0 null,0 m
29 °C,2085 rpm,70 %,0 %,70 °C,87 °C,2 %,0.67 V,990 mbar,13.96 V,10 %,21 %,17 %,0.10 V,1 %,570 mbar,Malha fechada null,31 %,0 null,0 m
29 °C,1610 rpm,40 %,0 %,70 °C,87 °C,2 %,0.65 V,990 mbar,13.87 V,4 %,15 %,15 %,0.81 V,1 %,430 mbar,Malha fechada null,28 %,0 null,0 m
29 °C,1210 rpm,34 %,0 %,70 °C,87 °C,-1 %,0.67 V,990 mbar,13.87 V,4 %,14 %,14 %,0.83 V,-2 %,440 mbar,Malha fechada null,27 %,0 null,0 m
29 °C,1160 rpm,33 %,0 %,70 °C,87 °C,-4 %,0.67 V,990 mbar,13.87 V,3 %,14 %,14 %,0.79 V,-5 %,430 mbar,Malha fechada null,26 %,0 null,0 m
29 °C,1108 rpm,32 %,0 %,70 °C,87 °C,-6 %,0.65 V,990 mbar,13.77 V,3 %,14 %,14 %,0.44 V,-7 %,420 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,1047 rpm,31 %,0 %,70 °C,87 °C,-4 %,0.63 V,990 mbar,13.87 V,2 %,13 %,13 %,0.09 V,-3 %,420 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,1014 rpm,30 %,0 %,70 °C,87 °C,-2 %,0.62 V,990 mbar,13.87 V,2 %,13 %,13 %,0.44 V,-1 %,420 mbar,Malha fechada null,26 %,0 null,0 m
29 °C,1048 rpm,36 %,0 %,70 °C,87 °C,-1 %,0.67 V,990 mbar,13.96 V,5 %,16 %,16 %,0.09 V,-2 %,490 mbar,Malha fechada null,32 %,0 null,0 m
29 °C,1210 rpm,38 %,0 %,70 °C,87 °C,0 %,0.61 V,990 mbar,13.87 V,3 %,14 %,14 %,0.06 V,1 %,440 mbar,Malha fechada null,26 %,0 null,0 m
29 °C,1054 rpm,32 %,0 %,70 °C,87 °C,2 %,0.61 V,990 mbar,13.77 V,2 %,13 %,13 %,0.80 V,2 %,410 mbar,Malha fechada null,26 %,0 null,0 m
29 °C,1081 rpm,35 %,0 %,70 °C,87 °C,-1 %,0.67 V,990 mbar,13.87 V,5 %,16 %,15 %,0.36 V,0 %,510 mbar,Malha fechada null,33 %,0 null,0 m
29 °C,1203 rpm,52 %,0 %,70 °C,88 °C,2 %,0.62 V,990 mbar,13.96 V,8 %,19 %,18 %,0.68 V,2 %,640 mbar,Malha fechada null,44 %,0 null,0 m
29 °C,1418 rpm,47 %,0 %,70 °C,88 °C,2 %,0.61 V,990 mbar,13.87 V,5 %,16 %,16 %,0.06 V,3 %,550 mbar,Malha fechada null,36 %,0 null,0 m
29 °C,1179 rpm,41 %,0 %,70 °C,88 °C,5 %,0.59 V,990 mbar,13.77 V,3 %,14 %,13 %,0.76 V,5 %,450 mbar,Malha fechada null,27 %,0 null,0 m
29 °C,1048 rpm,33 %,0 %,70 °C,88 °C,5 %,0.63 V,990 mbar,13.77 V,2 %,13 %,13 %,0.81 V,3 %,430 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,959 rpm,31 %,0 %,70 °C,88 °C,2 %,0.65 V,990 mbar,13.96 V,2 %,13 %,13 %,0.80 V,1 %,430 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,936 rpm,31 %,0 %,70 °C,88 °C,0 %,0.65 V,990 mbar,13.87 V,11 %,22 %,22 %,0.81 V,-2 %,930 mbar,Malha fechada null,72 %,0 null,0 m
29 °C,1583 rpm,81 %,0 %,70 °C,88 °C,-1 %,0.61 V,990 mbar,13.96 V,9 %,20 %,20 %,0.07 V,2 %,680 mbar,Malha fechada null,46 %,0 null,0 m
29 °C,1482 rpm,52 %,0 %,70 °C,88 °C,5 %,0.58 V,990 mbar,13.87 V,5 %,16 %,16 %,0.68 V,5 %,530 mbar,Malha fechada null,33 %,0 null,0 m
29 °C,1118 rpm,37 %,0 %,70 °C,87 °C,5 %,0.58 V,990 mbar,13.87 V,3 %,14 %,14 %,0.75 V,5 %,450 mbar,Malha fechada null,26 %,0 null,0 m
29 °C,1023 rpm,32 %,0 %,70 °C,88 °C,3 %,0.63 V,990 mbar,13.87 V,3 %,13 %,13 %,0.80 V,2 %,440 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,968 rpm,31 %,0 %,70 °C,87 °C,1 %,0.63 V,990 mbar,13.96 V,2 %,13 %,13 %,0.78 V,0 %,440 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,928 rpm,32 %,0 %,70 °C,87 °C,-2 %,0.62 V,990 mbar,13.87 V,2 %,13 %,13 %,0.74 V,-2 %,450 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,815 rpm,33 %,0 %,70 °C,87 °C,-3 %,0.63 V,990 mbar,13.96 V,2 %,13 %,13 %,0.71 V,-4 %,490 mbar,Malha fechada null,28 %,0 null,0 m
29 °C,850 rpm,36 %,0 %,70 °C,88 °C,-2 %,0.61 V,990 mbar,13.96 V,2 %,13 %,13 %,0.07 V,-2 %,490 mbar,Malha fechada null,28 %,0 null,0 m
29 °C,852 rpm,35 %,0 %,70 °C,87 °C,-1 %,0.60 V,990 mbar,13.87 V,2 %,13 %,13 %,0.66 V,0 %,480 mbar,Malha fechada null,27 %,0 null,0 m
29 °C,840 rpm,35 %,0 %,70 °C,88 °C,0 %,0.61 V,990 mbar,13.87 V,4 %,15 %,15 %,0.80 V,-2 %,560 mbar,Malha fechada null,38 %,0 null,0 m
29 °C,1128 rpm,47 %,0 %,70 °C,88 °C,-4 %,0.62 V,990 mbar,13.87 V,5 %,16 %,16 %,0.06 V,0 %,610 mbar,Malha fechada null,40 %,0 null,0 m
29 °C,1240 rpm,49 %,0 %,70 °C,88 °C,2 %,0.58 V,990 mbar,13.96 V,5 %,16 %,16 %,0.07 V,3 %,590 mbar,Malha fechada null,39 %,0 null,0 m
29 °C,1292 rpm,47 %,0 %,70 °C,88 °C,5 %,0.57 V,990 mbar,13.87 V,5 %,16 %,16 %,0.71 V,6 %,580 mbar,Malha fechada null,38 %,0 null,0 m
29 °C,1310 rpm,46 %,0 %,70 °C,88 °C,4 %,0.58 V,990 mbar,13.87 V,5 %,16 %,16 %,0.69 V,2 %,580 mbar,Malha fechada null,38 %,0 null,0 m
29 °C,1323 rpm,46 %,0 %,70 °C,88 °C,2 %,0.58 V,990 mbar,13.87 V,6 %,17 %,17 %,0.16 V,5 %,590 mbar,Malha fechada null,40 %,0 null,0 m
29 °C,1384 rpm,48 %,0 %,70 °C,88 °C,5 %,0.60 V,990 mbar,13.87 V,6 %,17 %,17 %,0.75 V,2 %,590 mbar,Malha fechada null,40 %,0 null,0 m
29 °C,1394 rpm,47 %,0 %,70 °C,88 °C,3 %,0.58 V,990 mbar,13.87 V,6 %,17 %,17 %,0.62 V,5 %,570 mbar,Malha fechada null,37 %,0 null,0 m
29 °C,1392 rpm,44 %,0 %,70 °C,88 °C,5 %,0.61 V,990 mbar,13.87 V,6 %,17 %,17 %,0.70 V,2 %,570 mbar,Malha fechada null,38 %,0 null,0 m
29 °C,1432 rpm,44 %,0 %,70 °C,88 °C,3 %,0.59 V,990 mbar,13.87 V,5 %,16 %,16 %,0.58 V,5 %,560 mbar,Malha fechada null,37 %,0 null,0 m
29 °C,1472 rpm,63 %,0 %,70 °C,87 °C,2 %,0.67 V,990 mbar,13.96 V,33 %,44 %,44 %,0.70 V,-2 %,950 mbar,Malha fechada null,72 %,0 null,0 m
29 °C,1909 rpm,65 %,0 %,70 °C,87 °C,-1 %,0.58 V,990 mbar,13.96 V,4 %,15 %,15 %,0.09 V,-1 %,490 mbar,Malha fechada null,32 %,0 null,0 m
29 °C,1415 rpm,35 %,0 %,70 °C,87 °C,-4 %,0.58 V,990 mbar,13.87 V,3 %,14 %,14 %,0.82 V,-5 %,390 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,1245 rpm,29 %,0 %,70 °C,87 °C,-6 %,0.61 V,990 mbar,13.96 V,2 %,13 %,13 %,0.78 V,-8 %,400 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,959 rpm,31 %,0 %,70 °C,87 °C,-9 %,0.61 V,990 mbar,13.96 V,2 %,13 %,13 %,0.05 V,-6 %,550 mbar,Malha fechada null,40 %,0 null,0 m
29 °C,1152 rpm,60 %,0 %,70 °C,87 °C,-5 %,0.60 V,990 mbar,13.87 V,20 %,30 %,31 %,0.06 V,-1 %,930 mbar,Malha fechada null,69 %,0 null,0 m
29 °C,1693 rpm,76 %,0 %,70 °C,87 °C,3 %,0.51 V,990 mbar,13.96 V,15 %,26 %,26 %,0.54 V,6 %,870 mbar,Malha fechada null,63 %,0 null,0 m
29 °C,1720 rpm,71 %,0 %,69 °C,87 °C,3 %,0.57 V,990 mbar,13.87 V,11 %,22 %,22 %,0.33 V,2 %,770 mbar,Malha fechada null,55 %,0 null,0 m
29 °C,1617 rpm,64 %,0 %,70 °C,87 °C,5 %,0.57 V,990 mbar,13.96 V,5 %,16 %,16 %,0.82 V,5 %,580 mbar,Malha fechada null,39 %,0 null,0 m
29 °C,1188 rpm,44 %,0 %,69 °C,87 °C,2 %,0.60 V,990 mbar,13.87 V,3 %,14 %,14 %,0.64 V,0 %,470 mbar,Malha fechada null,28 %,0 null,0 m
29 °C,1070 rpm,33 %,0 %,69 °C,87 °C,-2 %,0.60 V,990 mbar,13.77 V,3 %,13 %,13 %,0.79 V,-2 %,440 mbar,Malha fechada null,26 %,0 null,0 m
29 °C,1031 rpm,32 %,0 %,69 °C,87 °C,-3 %,0.62 V,990 mbar,13.77 V,3 %,13 %,13 %,0.71 V,-5 %,430 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,974 rpm,31 %,0 %,69 °C,87 °C,-3 %,0.60 V,990 mbar,13.87 V,2 %,13 %,13 %,0.09 V,-2 %,440 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,937 rpm,32 %,0 %,69 °C,87 °C,-2 %,0.60 V,990 mbar,13.87 V,2 %,13 %,13 %,0.65 V,-1 %,440 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,864 rpm,32 %,0 %,69 °C,87 °C,-1 %,0.60 V,990 mbar,13.77 V,2 %,13 %,13 %,0.77 V,-1 %,480 mbar,Malha fechada null,28 %,0 null,0 m
29 °C,803 rpm,37 %,0 %,69 °C,88 °C,-2 %,0.63 V,990 mbar,13.87 V,2 %,13 %,13 %,0.71 V,-4 %,500 mbar,Malha fechada null,29 %,0 null,0 m
29 °C,825 rpm,36 %,0 %,69 °C,88 °C,-2 %,0.62 V,990 mbar,13.87 V,3 %,14 %,14 %,0.12 V,-2 %,550 mbar,Malha fechada null,32 %,0 null,0 m
29 °C,896 rpm,40 %,0 %,69 °C,88 °C,0 %,0.62 V,990 mbar,13.87 V,5 %,16 %,16 %,0.79 V,1 %,670 mbar,Malha fechada null,50 %,0 null,0 m
29 °C,1579 rpm,59 %,0 %,69 °C,88 °C,0 %,0.66 V,990 mbar,13.96 V,8 %,19 %,19 %,0.04 V,2 %,630 mbar,Malha fechada null,39 %,0 null,0 m
29 °C,1728 rpm,45 %,0 %,69 °C,88 °C,5 %,0.56 V,990 mbar,13.96 V,15 %,25 %,26 %,0.75 V,6 %,880 mbar,Malha fechada null,67 %,0 null,0 m
29 °C,1871 rpm,76 %,0 %,69 °C,88 °C,2 %,0.57 V,990 mbar,13.96 V,18 %,29 %,29 %,0.11 V,3 %,900 mbar,Malha fechada null,67 %,0 null,0 m
29 °C,1787 rpm,76 %,0 %,69 °C,88 °C,1 %,0.57 V,990 mbar,13.87 V,17 %,28 %,28 %,0.12 V,3 %,900 mbar,Malha fechada null,67 %,0 null,0 m
29 °C,1855 rpm,75 %,0 %,69 °C,88 °C,2 %,0.59 V,990 mbar,13.87 V,17 %,28 %,28 %,0.30 V,1 %,890 mbar,Malha fechada null,66 %,0 null,0 m
29 °C,1906 rpm,74 %,0 %,69 °C,88 °C,3 %,0.60 V,990 mbar,13.87 V,17 %,28 %,28 %,0.70 V,-2 %,880 mbar,Malha fechada null,65 %,0 null,0 m
29 °C,2031 rpm,73 %,0 %,69 °C,88 °C,0 %,0.57 V,990 mbar,13.87 V,17 %,27 %,28 %,0.75 V,2 %,870 mbar,Malha fechada null,66 %,0 null,0 m
29 °C,2137 rpm,73 %,0 %,69 °C,87 °C,-1 %,0.58 V,990 mbar,13.96 V,16 %,27 %,27 %,0.72 V,0 %,830 mbar,Malha fechada null,62 %,0 null,0 m
29 °C,2230 rpm,67 %,0 %,69 °C,87 °C,-2 %,0.58 V,990 mbar,13.77 V,13 %,24 %,24 %,0.77 V,-1 %,790 mbar,Malha fechada null,57 %,0 null,0 m
29 °C,1791 rpm,65 %,0 %,69 °C,87 °C,-3 %,0.60 V,990 mbar,13.87 V,13 %,24 %,25 %,0.13 V,0 %,830 mbar,Malha fechada null,60 %,0 null,0 m
29 °C,1820 rpm,67 %,0 %,69 °C,87 °C,-2 %,0.63 V,990 mbar,13.87 V,7 %,18 %,18 %,0.80 V,-5 %,590 mbar,Malha fechada null,40 %,0 null,0 m
29 °C,1379 rpm,40 %,0 %,69 °C,87 °C,-7 %,0.63 V,990 mbar,13.87 V,3 %,14 %,13 %,0.80 V,0 %,400 mbar,Malha aberta - condição de codução null,24 %,0 null,0 m
29 °C,1132 rpm,30 %,0 %,69 °C,87 °C,0 %,0.63 V,990 mbar,13.77 V,2 %,13 %,13 %,0.81 V,-1 %,410 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,1019 rpm,31 %,0 %,69 °C,87 °C,-2 %,0.64 V,990 mbar,13.87 V,2 %,13 %,13 %,0.78 V,-2 %,420 mbar,Malha fechada null,24 %,0 null,0 m
29 °C,946 rpm,30 %,0 %,69 °C,87 °C,-4 %,0.63 V,990 mbar,13.87 V,2 %,13 %,13 %,0.74 V,-5 %,440 mbar,Malha fechada null,25 %,0 null,0 m
29 °C,882 rpm,32 %,0 %,69 °C,88 °C,-5 %,0.62 V,990 mbar,13.87 V,2 %,13 %,13 %,0.51 V,-6 %,460 mbar,Malha fechada null,29 %,0 null,0 m
29 °C,977 rpm,51 %,0 %,69 °C,88 °C,-4 %,0.65 V,990 mbar,13.96 V,19 %,31 %,31 %,0.05 V,-5 %,950 mbar,Malha fechada null,71 %,0 null,0 m
29 °C,1668 rpm,79 %,0 %,69 °C,88 °C,-2 %,0.51 V,990 mbar,13.96 V,22 %,32 %,33 %,0.06 V,2 %,970 mbar,Malha fechada null,75 %,0 null,0 m
29 °C,1774 rpm,84 %,0 %,69 °C,88 °C,5 %,0.50 V,990 mbar,13.87 V,29 %,40 %,40 %,0.67 V,0 %,970 mbar,Malha fechada null,75 %,0 null,0 m
29 °C,2076 rpm,84 %,0 %,69 °C,88 °C,2 %,0.58 V,990 mbar,13.87 V,29 %,40 %,40 %,0.74 V,-2 %,960 mbar,Malha fechada null,77 %,0 null,0 m
29 °C,2222 rpm,85 %,0 %,69 °C,88 °C,-2 %,0.58 V,990 mbar,13.87 V,29 %,40 %,41 %,0.73 V,-4 %,960 mbar,Malha fechada null,77 %,0 null,0 m
29 °C,2318 rpm,87 %,0 %,69 °C,88 °C,-1 %,0.57 V,990 mbar,13.96 V,43 %,54 %,55 %,0.72 V,2 %,980 mbar,Malha fechada null,80 %,0 null,0 m
29 °C,2529 rpm,89 %,0 %,69 °C,88 °C,2 %,0.61 V,990 mbar,13.77 V,56 %,67 %,68 %,0.68 V,-3 %,980 mbar,Malha fechada null,80 %,0 null,0 m
